_id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
6212,6212,2006,CA,USF,PNF,SAGE,00000371,2006/06/25 00:00:00+00,2006/07/03 00:00:00+00,1,1,1,16.78787,,BOULDER COMPLEX,,00000073,00000371,2000,116434.296875,1349.43510324513
6213,6213,2006,CA,USF,PNF,HUNGRY,00000371,2006/06/25 00:00:00+00,2006/07/12 00:00:00+00,1,1,1,512.3259,,BOULDER COMPLEX,,00000034,00000371,2000,3552130.90234375,12697.7415791186
6214,6214,2006,CA,USF,PNF,BOULDER,00000371,2006/06/25 00:00:00+00,2006/07/12 00:00:00+00,1,1,1,2919.262,,BOULDER COMPLEX,,00000033,,2000,20270507.1875,35120.1137247752
6215,6215,2006,CA,USF,MNF,HUNTER,00000894,2006/07/24 00:00:00+00,2006/09/07 00:00:00+00,1,2,1,16234.27,The East end (Grindstone RD) was managed under the Kingsley Complex ,KINGSLEY COMPLEX,,00000015,,2000,110996552.722656,69410.4920050058
6216,6216,2006,CA,USF,MNF,YOLLA BOLLY COMPLEX,00000705,2006/06/26 00:00:00+00,2006/11/27 00:00:00+00,1,7,2,1246.917,WFU,YOLLA BOLLY COMPLEX,,00000005,,2000,8622442.12109375,12449.4211745139
6217,6217,2006,CA,USF,MNF,SOLDIER,00000897,2006/07/24 00:00:00+00,2006/07/26 00:00:00+00,1,7,1,13.89276,,KINGSLEY COMPLEX,,00000017,00000897,2000,95967.19140625,1647.23646610747
6218,6218,2006,CA,USF,SQF,MAGGIE,00210006,2006/07/09 00:00:00+00,2006/12/11 00:00:00+00,1,1,2,2097.887, ,,,00000018,,2000,13091276.6132812,24822.0444525485
6219,6219,2006,CA,USF,SQF,TAMARACK WFU,00210606,2006/07/09 00:00:00+00,2006/12/11 00:00:00+00,1,1,2,4655.902, ,,,00000019,,2000,29088391.0898438,27986.4919436204
6220,6220,2006,CA,USF,SQF,BRODER/BECK WFU,00002511,2006/07/26 00:00:00+00,2006/09/29 00:00:00+00,1,1,2,3492.245,Broder and Beck WFU fires became Broder/Beck WFU.  Used Broder Local Number.,,,00000065,,2000,21717669.8828125,37059.7864765568
6221,6221,2006,CA,USF,SRF,SOMES,00000997,2006/07/24 00:00:00+00,2006/10/18 00:00:00+00,1,7,1,15506.2,,ORLEANS COMPLEX,,00000027,,2000,111400036,52242.4947283482
6222,6222,2006,CA,USF,SRF,BUCK,00000997,2006/07/24 00:00:00+00,2006/08/16 00:00:00+00,1,2,1,422.0619,,,,00000026,,2000,3059847.01171875,7552.05085275471
6223,6223,2006,CA,USF,SRF,OLSON,00000000,2006/08/16 00:00:00+00,2006/08/16 00:00:00+00,2,1,1,40.89806, ,,,00000060,,2000,286000.640625,2510.38979634183
6224,6224,2006,CA,USF,SRF,PANTHER,00000999,2006/07/24 00:00:00+00,2006/08/12 00:00:00+00,1,1,1,904.7364, ,,,00000035,,2000,6381462.62890625,13255.2875845733
6225,6225,2006,CA,USF,SNF,CLYDE,00000000,2006/08/09 00:00:00+00,2006/12/04 00:00:00+00,1,8,2,21.47836, Wildland Fire Use,,,00000091,,2000,136976.62109375,3791.16131144218
6226,6226,2006,CA,USF,LNF,PHILBROOK,00000000,2006/08/29 00:00:00+00,2006/08/30 00:00:00+00,4,1,1,24.14681,,,,00000065,,2000,166894.953125,2282.87689911332
6227,6227,2006,CA,USF,LPF,RANCHO 2,00000000,2006/08/03 00:00:00+00,2006/08/03 00:00:00+00,2,2,1,183.241, ,,,00000057,,2000,1109324.51953125,6705.90209400328
6228,6228,2006,CA,USF,LPF,SCOTT,00001450,2006/07/23 00:00:00+00,2006/08/01 00:00:00+00,1,2,1,751.0727, ,MT PINOS LIGHTNING COMPLEX,,00000046,C08U,2000,4522709.69921875,10740.5590458536
6229,6229,2006,CA,USF,LPF,DAY,00002023,2006/09/04 00:00:00+00,2006/10/30 00:00:00+00,5,2,1,161815.7, ,,,00000064,,2000,969148753.015625,281247.961413518
6230,6230,2006,CA,USF,MDF,BLUE 2,00000000,2006/07/25 00:00:00+00,2006/08/04 00:00:00+00,1,6,,25.37292, ,,,00000071,,2000,184820.30859375,2816.23235784961
6231,6231,2006,CA,USF,MDF,SAGEBRUSH,00000000,2006/08/07 00:00:00+00,2006/08/09 00:00:00+00,1,6,,52.08449, ,,,00000118,,2000,380864.42578125,2501.85627624622
6232,6232,2006,CA,USF,MNF,KINGSLEY COMPLEX,00000897,2006/07/25 00:00:00+00,2006/08/09 00:00:00+00,1,6,1,557.9207,The East end of the Hunter Fire was reported as Kingsley acres in NIFMID,KINGSLEY COMPLEX,,00000016,00000897,2000,3854040.62109375,10734.0435107546
6233,6233,2006,CA,USF,MNF,MINNIE,00000897,2006/07/25 00:00:00+00,2006/07/27 00:00:00+00,1,6,1,4.801444,,KINGSLEY COMPLEX,,00000018,00000897,2000,33183.24609375,697.817298689268
6234,6234,2006,CA,USF,BDF,RAMP,00007189,2006/07/22 00:00:00+00,2006/07/23 00:00:00+00,2,8,1,413.8243,,,,00000107,,2000,2461876.26171875,7354.44730120019
6235,6235,2006,CA,USF,BDF,CRAB,00000000,2006/07/16 00:00:00+00,2006/07/16 00:00:00+00,1,8,,11.69397,,,,00000094,,2000,69494.765625,1056.98590208011
6236,6236,2006,CA,USF,BDF,SPILLWAY,00000000,2006/07/07 00:00:00+00,2006/07/08 00:00:00+00,9,8,1,27.18463,,,,00000079,,2000,161749.2109375,3133.32745952677
6237,6237,2006,CA,CDF,RRU,ESPERANZA,00091190,2006/10/26 00:00:00+00,2006/10/30 00:00:00+00,7,2,1,40176.8, ,,,00000210,,2000,236391525.214844,99589.1897991873
6238,6238,2006,CA,CDF,RRU,SUNRISE #2,00087499,2006/10/13 00:00:00+00,2006/10/14 00:00:00+00,9,8,1,500.0103,,,,00000203,,2000,2943956.984375,8761.69021913451
6239,6239,2006,CA,USF,BDF,SPRINGS,00000000,2006/07/18 00:00:00+00,2006/07/18 00:00:00+00,7,8,1,18.1694,,,,00000095,,2000,106939.47265625,1275.49909083881
6240,6240,2006,CA,USF,BDF,OAK 2,00007258,2006/07/22 00:00:00+00,2006/07/25 00:00:00+00,1,2,1,283.2123, ,,,00000119,,2000,1657886.3828125,5989.44593896136
6241,6241,2006,CA,USF,LPF,CANYON,00000000,2006/06/25 00:00:00+00,2006/06/25 00:00:00+00,1,4,,28.63343,,,,00000013,,2000,172232.78515625,1630.15908249585
6242,6242,2006,CA,CDF,SCU,MIDWAY,00004345,2006/07/11 00:00:00+00,2006/07/12 00:00:00+00,11,1,1,5540.274,,,,00000171,,2000,35865266.4140625,35357.4380328685
6243,6243,2006,CA,CDF,SCU,DEL PUERTO,00004033,2006/06/30 00:00:00+00,2006/07/05 00:00:00+00,5,8,1,2592.979,,,,00000132,,2000,16678979.1289062,21010.0335323243
6244,6244,2006,CA,CDF,SCU,CANYON,00004303,2006/07/09 00:00:00+00,2006/08/01 00:00:00+00,14,2,1,34217.52,,,,00000163,,2000,219535930.582031,100096.06496306
6245,6245,2006,CA,CDF,SCU,STUHR,00003133,2006/05/26 00:00:00+00,2006/05/26 00:00:00+00,10,6,1,905.312,,,,00000056,,2000,5806177.60546875,16154.9713522725
6246,6246,2006,CA,USF,STF,DONNELL,,2006/08/30 00:00:00+00,2006/09/04 00:00:00+00,2,6,1,22.74347,20090305,,,00000045,,2000,149795.57421875,1444.23017834026
6247,6247,2006,CA,USF,STF,LUMSDEN,,2006/08/11 00:00:00+00,2006/08/12 00:00:00+00,3,1,1,11.63748,20090305,,,00000040,,2000,75657.38671875,1250.19530033076
6248,6248,2006,CA,USF,STF,STONE,,2006/09/24 00:00:00+00,2006/09/25 00:00:00+00,7,1,1,25.01275,20090305,,,00000056,,2000,162275.8359375,2035.1013047936
6249,6249,2006,CA,USF,STF,SAND FLAT,,2006/09/03 00:00:00+00,2006/09/07 00:00:00+00,8,6,1,177.7769,20090305,,,00000046,,2000,1173148.87890625,5905.84958042817
6250,6250,2006,CA,FWS,CLR,WILDLIFE,,2006/08/06 00:00:00+00,2006/08/09 00:00:00+00,1,1,,158.077,Previous year.  UNIT ID: CLR  fire num? C3QX,,,,,2000,1155956.6875,12575.7677437132
6251,6251,2006,CA,NPS,JTP,BERDOO,00006702,2006/07/06 00:00:00+00,2006/07/06 00:00:00+00,1,8,1,199.1934,,,,00006702,,2000,1172428.4609375,6602.70827649476
6252,6252,2006,CA,NPS,JTP,PUSHWALLA,00006692,2006/07/07 00:00:00+00,2006/07/13 00:00:00+00,1,8,1,2194.778,,BAER EAST COMPLEX,,00006692,,2000,12919265.5976562,22660.8346581379
6253,6253,2006,CA,NPS,JTP,GEO,00006422,2006/07/01 00:00:00+00,2006/07/02 00:00:00+00,1,8,1,704.0587,,BAER EAST COMPLEX,,00006422,C1XN,2000,4156271.0703125,9612.94834570371
6254,6254,2006,CA,NPS,JTP,COVINGTON,00007124,2006/07/20 00:00:00+00,2006/07/23 00:00:00+00,1,2,1,352.2532,,BAER EAST COMPLEX,,00007124,C1XN,2000,2082599.8359375,7593.1969789052
6255,6255,2006,CA,NPS,MNP,TOUGHNUT,00007106,2006/07/20 00:00:00+00,2006/07/28 00:00:00+00,1,2,1,985.1271,,,,00007106,,2000,5955298.6015625,14801.0299663752
6256,6256,2006,CA,NPS,MNP,VALLEY VIEW,00006636,2006/07/05 00:00:00+00,2006/07/05 00:00:00+00,1,1,1,48.14124,,,,00006636,,2000,293308.79296875,3141.88303468055
6257,6257,2006,CA,NPS,SMP,BENEDICT CYN,0000C9CJ,2006/07/27 00:00:00+00,2006/07/27 00:00:00+00,14,2,1,7.994131,Benedict Cyn Fire,,,00000017,,2000,47303.45703125,988.580318600654
6258,6258,2006,CA,NPS,SMP,WESTLAKE,0000CW9F,2006/07/08 00:00:00+00,2007/07/09 00:00:00+00,2,2,1,33.9155,Westlake Fire,,,00000524,,2000,200861.04296875,2889.26408317578
6259,6259,2006,CA,NPS,SMP,ENCINO,0000C9CL,2006/08/26 00:00:00+00,2006/08/27 00:00:00+00,14,2,1,63.55169,Encino Fire,,,00000630,,2000,376388.69140625,3838.9858582961
6260,6260,2006,CA,NPS,SMP,CHESEBRO,0000CMG2,2006/05/24 00:00:00+00,2006/05/24 00:00:00+00,2,1,1,10.63332,"Chesebro Fire, cause = spark from mower",,,00000431,,2000,63014.85546875,1169.48328753493
6261,6261,2006,CA,NPS,CNP,CRUZ,0000C8NF,2006/11/10 00:00:00+00,2006/11/10 00:00:00+00,10,1,1,10.47074,Cruz Fire,,,00002462,,2000,61799,1345.6195564031
6262,6262,2006,CA,NPS,RWP,ELK,00001306,2006/10/21 00:00:00+00,2006/10/23 00:00:00+00,7,1,1,72.60717, ,,,00000013,,2000,519917.1328125,3490.78637869869
6263,6263,2006,CA,NPS,BNP,CRACK WFU,00001557,2006/08/05 00:00:00+00,2006/08/25 00:00:00+00,1,1,2,27.35833,,,,00001557,,2000,199035.8046875,2290.78312511506
6264,6264,2006,CA,NPS,DVP,BUTTE 2,00006001,2006/07/05 00:00:00+00,2006/07/06 00:00:00+00,1,2,1,2035.224, ,,,,,2000,12607742.75,18834.0495212118
6265,6265,2006,CA,NPS,DVP,SALINE,0006002,2006/07/11 00:00:00+00,2006/07/13 00:00:00+00,1,2,1,59.82695, ,,,,,2000,375840.71484375,2826.56421131862
6266,6266,2006,CA,NPS,DVP,GOLD VALLEY,00006003,2006/07/20 00:00:00+00,2006/07/21 00:00:00+00,1,2,1,480.0004, ,,,,,2000,2976514.9140625,7637.96592563317
6267,6267,2006,CA,NPS,DVP,CALICO,00006004,2006/07/24 00:00:00+00,2006/08/04 00:00:00+00,1,2,1,9278.413, ,,,,,2000,57508151.7460938,48013.9909601518
6268,6268,2005,CA,BLM,BBD,FLUME,00001725,2005/07/03 00:00:00+00,2005/07/03 00:00:00+00,8,1,1,10.17534,,,,00001725,,2000,62422.09375,1166.53175014593
6269,6269,2005,CA,BLM,BBD,SIXTH,00002083,2005/07/12 00:00:00+00,2005/07/12 00:00:00+00,14,1,1,73.53339,,,,00002083,,2000,453909.47265625,3875.88757561559
6270,6270,2005,CA,BLM,BBD,AERA,00002621,2005/08/16 00:00:00+00,2005/08/16 00:00:00+00,11,6,1,10.18142,,,,00002621,,2000,62556.16015625,1134.48101534813
6271,6271,2005,CA,BLM,BBD,EAGLE,00002712,2005/08/23 00:00:00+00,2005/08/24 00:00:00+00,1,1,1,69.65049,,,,00002712,,2000,426723.13671875,4460.46372602488
6272,6272,2005,CA,BLM,BBD,WELLS,00002761,2005/08/27 00:00:00+00,2005/08/28 00:00:00+00,1,2,1,120.2063,,,,00002761,,2000,734068.046875,4045.93284845237
6273,6273,2005,CA,BLM,BBD,PENO BLANC,0000B31Y,2005/08/07 00:00:00+00,2005/08/07 00:00:00+00,2,6,1,49.64883,,,,0000B31Y,,2000,321693.87890625,3282.09950091506
6274,6274,2005,CA,BLM,BBD,SANDRIDGE,0000B3CK,2005/08/04 00:00:00+00,2005/08/04 00:00:00+00,14,6,1,18.63073,,,,0000B3CK,,2000,123485.5390625,1457.48345800964
6275,6275,2005,CA,BLM,BBD,CREEKSIDE,0000B4AD,2005/08/12 00:00:00+00,2005/08/12 00:00:00+00,8,1,1,23.03329,,,,0000B4AD,,2000,144989.765625,1725.40405337878
6276,6276,2005,CA,BLM,BBD,CARSON,0000B6M9,2005/09/10 00:00:00+00,2005/09/10 00:00:00+00,2,6,1,12.13924,,,,0000B6M9,,2000,79283.35546875,1243.86287374606
6277,6277,2005,CA,BLM,BBD,PENN,0000BWC2,2005/06/25 00:00:00+00,2005/06/25 00:00:00+00,11,6,1,60.77123,,,,0000BWC2,,2000,399163.4921875,2335.93946090084
6278,6278,2005,CA,BLM,BBD,MARSHES,0000BXY8,2005/07/01 00:00:00+00,2005/07/01 00:00:00+00,11,1,1,76.2979,,,,0000BXY8,,2000,498151.73828125,3989.19808947513
6279,6279,2005,CA,BLM,BBD,GOLDEN,00162386,2005/08/05 00:00:00+00,2005/08/05 00:00:00+00,2,2,1,74.7608,,,,00162386,,2000,453521.2578125,2786.70674094299
6280,6280,2005,CA,BLM,CDD,RECHE,00021599,2005/06/29 00:00:00+00,2005/06/29 00:00:00+00,14,1,1,9.165632,,,,00021599,,2000,54437.8828125,1391.99229758048
6281,6281,2005,CA,CDF,BDU,PIONEER,00006148,2005/06/19 00:00:00+00,2005/06/20 00:00:00+00,14,2,1,1877.539,,,,00006148,,2000,11128952.59375,18247.7455704811
6282,6282,2005,CA,BLM,CDD,OPAL,00005588,2005/05/29 00:00:00+00,2005/05/29 00:00:00+00,14,1,1,131.0814,,,,00005588,,2000,793862.08203125,6318.5323978572
6283,6283,2005,CA,BLM,CDD,GRASSHOPPER,00006058,2005/06/12 00:00:00+00,2005/06/12 00:00:00+00,2,1,1,180.5607,,,,00006058,,2000,1093503.2421875,4998.77720193846
6284,6284,2005,CA,BLM,CDD,I-40,00006630,2005/06/30 00:00:00+00,2005/06/30 00:00:00+00,14,1,1,40.82243,,,,00006630,,2000,245781.94921875,2386.95967259508
6285,6285,2005,CA,BLM,CDD,CLIPPER2,00006682,2005/07/02 00:00:00+00,2005/07/02 00:00:00+00,14,1,1,57.5164,,,,00006682,,2000,345961.2890625,5455.05004119515
6286,6286,2005,CA,BLM,CDD,INTERSTATE,00006728,2005/07/02 00:00:00+00,2005/07/02 00:00:00+00,1,1,1,39.89291,,,,00006728,,2000,235043.61328125,3037.22110311048
6287,6287,2005,CA,BLM,CDD,CECIL 2,00006902,2005/06/28 00:00:00+00,2005/06/28 00:00:00+00,14,2,1,65.12801,,,,00006902,,2000,384028.66015625,4005.55391172317
6288,6288,2005,CA,BLM,CDD,CHINA LAKE,0000B031,2005/07/18 00:00:00+00,2005/07/24 00:00:00+00,16,2,1,10357.57,,,,0000B031,,2000,64054324.7109375,47317.3828510392
6289,6289,2005,CA,BLM,CDD,SEGS,0000B05E,2005/07/19 00:00:00+00,2005/07/19 00:00:00+00,1,1,1,191.7701,,,,0000B05E,,2000,1155729.91796875,5790.58168975429
6290,6290,2005,CA,CDF,MVU,PROCTOR,00005758,2005/07/23 00:00:00+00,2005/07/23 00:00:00+00,1,1,1,112.7554,,,,00000507,,2000,645823.86328125,6004.04668839885
6291,6291,2005,CA,BLM,CDD,MOJAVE,0000B3V4,2005/08/08 00:00:00+00,2005/08/11 00:00:00+00,1,1,1,48.65248,,,,0000B3V4,,2000,293674.43359375,3302.90846363245
6292,6292,2005,CA,BLM,CDD,EL MIRAGE,0000B5A9,2005/08/27 00:00:00+00,2005/08/27 00:00:00+00,1,1,1,34.75328,,,,0000B5A9,,2000,208495.75390625,3561.88533422559
6293,6293,2005,CA,BLM,CDD,HUSKY FIRE,0HU-BTM3,2005/06/04 00:00:00+00,2005/06/05 00:00:00+00,9,6,1,53.66596,,,,0000BTM3,,2000,326054.21484375,2696.50371679764
6294,6294,2005,CA,BLM,CDD,BENT,0000BVS5,2005/06/22 00:00:00+00,2005/06/22 00:00:00+00,1,1,1,78.83522,,,,0000BVS5,,2000,474237.78125,3773.91634043388
6295,6295,2005,CA,BLM,CDD,SIERRA,0000BW82,2005/06/30 00:00:00+00,2005/06/30 00:00:00+00,1,1,1,249.0065,,,,0000BW82,,2000,1493229.1171875,5789.8009619711
6296,6296,2005,CA,BLM,CDD,ROUND UP,0000BXN4,2005/07/02 00:00:00+00,2005/07/02 00:00:00+00,1,1,1,9.899969,,,,0000BXN4,,2000,58956.9453125,1690.5772946065
6297,6297,2005,CA,BLM,CDD,CLAY RIVER,0000BZK8,2005/07/08 00:00:00+00,2005/07/08 00:00:00+00,1,1,1,75.49233,,,,0000BZK8,,2000,455127.66015625,3360.4225207726
6298,6298,2005,CA,BLM,CDD,PAINTED HILLS,00010338,2005/09/27 00:00:00+00,2005/09/28 00:00:00+00,1,1,1,12.70424,,,,00010338,,2000,74866.65234375,1128.34706010716
6299,6299,2005,CA,CDF,FKU,APRICOT,00005337,2005/05/17 00:00:00+00,2005/05/18 00:00:00+00,4,1,1,667.1227,,,,00005337,,2000,4201922.63671875,9225.77330121428
6300,6300,2005,CA,CCO,KRN,FAYE,0000BV3Q,2005/06/23 00:00:00+00,2005/06/24 00:00:00+00,14,1,1,19.14384,,,,0000BV3Q,,2000,117654.5859375,1647.2494804279
6301,6301,2005,CA,CCO,LAC,TOVEY,05141999,2005/07/05 00:00:00+00,2005/07/08 00:00:00+00,14,1,1,983.473,,,,05141999,,2000,5879855.3125,17471.3743286342
6302,6302,2005,CA,CDF,LNU,RUMSEY 2,00007185,2005/10/12 00:00:00+00,2005/10/13 00:00:00+00,9,2,1,392.0704,,,,00007185,,2000,2624599.703125,7211.18671339128
6303,6303,2005,CA,BLM,NOD,IRON,0000B5B7,2005/08/27 00:00:00+00,2005/08/28 00:00:00+00,14,1,1,10.98877,,,,0000B5B7,,2000,77320.8828125,1436.81550787116
6304,6304,2005,CA,CDF,CDD,POPPET FIRE,00020550,2005/06/16 00:00:00+00,2005/06/21 00:00:00+00,18,2,1,220.77,,,,00020550,,2000,1298896.26953125,7106.29307109282
6305,6305,2005,CA,CDF,RRU,BELLA,00074829,2005/09/05 00:00:00+00,2005/09/07 00:00:00+00,2,1,1,198.5372,,,,00074829,,2000,1160431.48046875,6151.87943121848
6306,6306,2005,CA,BLM,NOD,KESWICK,00005631,2005/08/01 00:00:00+00,2005/08/01 00:00:00+00,10,1,1,32.32959,,,,00005631,,2000,227330.5234375,2156.12513970033
6307,6307,2005,CA,CDF,NEU,ZIEBRIGHT,00019853,2005/11/18 00:00:00+00,2005/11/19 00:00:00+00,5,1,1,7.658942,,,,00000757,,2000,51820.9453125,1081.27283004208
6308,6308,2005,CA,CDF,NEU,CROSS,00017918,2005/10/14 00:00:00+00,2005/10/14 00:00:00+00,2,1,1,21.13117,,,,00000691,,2000,143103.703125,1985.83268009138
6309,6309,2005,CA,CDF,NEU,GARDEN,00016667,2005/09/24 00:00:00+00,2005/09/24 00:00:00+00,10,6,1,110.1062,,,,00000605,,2000,739188.0234375,3725.26863675073
6310,6310,2005,CA,CDF,TGU,RANCH,00004548,2005/07/25 00:00:00+00,2005/07/25 00:00:00+00,4,2,1,427.4213,,,,00000078,,2000,2973638.40625,7639.30970001665
6311,6311,2005,CA,CDF,TGU,MANTON,00005384,2005/08/26 00:00:00+00,2005/08/29 00:00:00+00,5,3,1,1822.23,,,,00000113,,2000,12747049.3203125,22577.323861295
6312,6312,2005,CA,CDF,TGU,FOLEY,00005357,2005/08/25 00:00:00+00,2005/08/25 00:00:00+00,4,7,1,324.6967,,,,00000111,,2000,2216203.125,6067.94401644295
6313,6313,2005,CA,CDF,TGU,36,00004980,2005/08/10 00:00:00+00,2005/08/11 00:00:00+00,4,7,1,2875.871,,,,00000095,,2000,20033991.0234375,24694.1941726694
6314,6314,2005,CA,CDF,SLU,BISHOP A,00009297,2005/10/31 00:00:00+00,2005/10/31 00:00:00+00,2,1,1,8.704258,,,,00000448,,2000,52997.41796875,1091.27534042504
6315,6315,2005,CA,CDF,SLU,BISHOP B,00009297,2005/10/31 00:00:00+00,2005/10/31 00:00:00+00,2,1,1,2.891174,,,,00000448,,2000,17603.76171875,584.996342282059
6316,6316,2005,CA,CDF,SLU,HOMESTEAD,00007221,2005/08/25 00:00:00+00,2005/08/25 00:00:00+00,2,1,1,11.56866,,,,00000329,,2000,70827.39453125,1230.14995010671
6317,6317,2005,CA,CDF,SLU,GILARDI 1,00007017,2005/08/19 00:00:00+00,2005/08/19 00:00:00+00,2,1,1,37.72938,,,,00000315,,2000,229970.81640625,2321.49875323901
6318,6318,2005,CA,CDF,SLU,GENESEO,00006983,2005/08/18 00:00:00+00,2005/08/18 00:00:00+00,14,1,1,141.1954,,,,00000313,,2000,866375.58203125,5265.93637176813
6319,6319,2005,CA,CDF,SLU,COTTONWOOD,00006490,2005/08/02 00:00:00+00,2005/08/18 00:00:00+00,10,1,1,64.27149,,,,00000275,,2000,396019.47265625,3192.16118085371
6320,6320,2005,CA,CDF,SLU,SAN JUAN,00006452,2005/08/01 00:00:00+00,2005/08/01 00:00:00+00,2,1,1,17.54987,,,,00000269,,2000,107731.41796875,2377.2461764212
6321,6321,2005,CA,CDF,SLU,LAKE,00003656,2005/05/14 00:00:00+00,2005/05/14 00:00:00+00,2,1,1,19.51171,,,,00000114,,2000,120163.4140625,1423.72430211361
6322,6322,2005,CA,CDF,SLU,COTTON C,00007213,2005/08/25 00:00:00+00,2005/08/25 00:00:00+00,10,1,1,28.31183,,,,00000328,,2000,174387.8515625,1886.24687636881
6323,6323,2005,CA,CDF,SLU,GILARDI 2,00008774,2005/10/13 00:00:00+00,2005/10/13 00:00:00+00,11,1,1,12.55692,,,,00000424,,2000,76540.57421875,1562.35676924443
6324,6324,2005,CA,CDF,SLU,LOPEZ,00007593,2005/09/06 00:00:00+00,2005/09/06 00:00:00+00,2,6,1,10.5062,,,,00000364,,2000,63941.3359375,1035.29134245655
6325,6325,2005,CA,CDF,SLU,REST STOP,00008540,2005/10/06 00:00:00+00,2005/10/06 00:00:00+00,2,6,1,20.66887,,,,00000410,,2000,127031.84765625,2267.3742299776
6326,6326,2005,CA,CDF,SLU,DONOVAN,00006114,2005/07/24 00:00:00+00,2005/07/24 00:00:00+00,10,6,1,32.0484,,,,00000250,,2000,196287.25390625,1961.10141540597
6327,6327,2005,CA,CDF,SLU,ARROW IC,00004867,2005/06/21 00:00:00+00,2005/06/21 00:00:00+00,2,6,1,54.39982,,,,00010229,,2000,331168.0546875,2315.07406849106
6328,6328,2005,CA,CDF,SLU,ALMOND,00005195,2005/06/30 00:00:00+00,2005/06/30 00:00:00+00,2,6,1,5.197406,,,,00000187,,2000,31822.8359375,841.807325000185
6329,6329,2005,CA,CDF,SLU,BLUE,00006590,2005/08/05 00:00:00+00,2005/08/05 00:00:00+00,2,6,1,157.1962,,,,00000283,,2000,960466.3359375,4452.48122842337
6330,6330,2005,CA,CDF,SLU,CRESTON,00006113,2005/07/23 00:00:00+00,2005/07/23 00:00:00+00,2,1,1,230.0945,,,,00000249,,2000,1409015.8984375,5610.42252055109
6331,6331,2005,CA,CCO,ORC,YORBA LINDA,00041267,2005/07/05 00:00:00+00,2005/07/08 00:00:00+00,8,1,1,1078.504,,,,00041267,,2000,6354590.140625,18434.9199353315
6332,6332,2005,CA,CDF,MMU,152 FIRE,00010674,2005/06/14 00:00:00+00,2005/06/14 00:00:00+00,14,7,1,193.6126,,,,00000150,,2000,1232937.8515625,8082.80362646192
6333,6333,2005,CA,CDF,MMU,600 FIRE,00009721,2005/06/01 00:00:00+00,2005/06/01 00:00:00+00,14,6,1,48.67229,,,,00000116,,2000,309986.98046875,3453.44221435298
6334,6334,2005,CA,CDF,MMU,800 FIRE,00011807,2005/06/30 00:00:00+00,2005/06/30 00:00:00+00,14,6,1,44.35051,,,,00000195,,2000,283976.76953125,2200.47581855437
6335,6335,2005,CA,CDF,MMU,810 FIRE,00011875,2005/07/01 00:00:00+00,2005/07/01 00:00:00+00,2,6,1,52.07279,,,,00000201,,2000,333951.3046875,2578.32020099459
6336,6336,2005,CA,CDF,MMU,ALTMAN,00014248,2005/07/31 00:00:00+00,2005/07/31 00:00:00+00,2,6,1,43.66135,,,,00000250,,2000,282384.48046875,2178.44685325239
6337,6337,2005,CA,CDF,MMU,BAILEY,00011965,2005/07/02 00:00:00+00,2005/07/02 00:00:00+00,14,1,1,1024.539,,,,00000199,,2000,6561777.609375,12730.0691549815
6338,6338,2005,CA,CDF,MMU,BATES,00018585,2005/09/26 00:00:00+00,2005/09/26 00:00:00+00,1,6,1,23.16283,,,,00000366,,2000,147714.09375,1539.77749859076
6339,6339,2005,CA,CDF,MMU,BLANCO,00014846,2005/08/07 00:00:00+00,2005/08/07 00:00:00+00,2,6,1,19.71451,,,,00000270,,2000,127729.9140625,1645.47982577643
6340,6340,2005,CA,CDF,MMU,BUCKEYE,00021667,2005/11/12 00:00:00+00,2005/11/12 00:00:00+00,18,6,1,20.03816,,,,00000442,,2000,128816.01953125,1503.92990098208
6341,6341,2005,CA,CDF,MMU,COTTONWOOD,00016693,2005/09/01 00:00:00+00,2005/09/01 00:00:00+00,10,6,1,152.1135,,,,00000317,,2000,969213.5234375,4256.82158135525
6342,6342,2005,CA,CDF,MMU,COWPIE,00014337,2005/08/01 00:00:00+00,2005/08/01 00:00:00+00,9,6,1,4983.383,,,,00000256,,2000,31524398.7773438,34865.6169618761
6343,6343,2005,CA,CDF,MMU,DINOSAUR,00014257,2005/07/31 00:00:00+00,2005/07/31 00:00:00+00,14,6,1,45.7179,,,,00000253,,2000,291184.24609375,2800.03476463897
6344,6344,2005,CA,CDF,MMU,DOS AMIGOS,00009861,2005/06/03 00:00:00+00,2005/06/03 00:00:00+00,10,6,1,746.0347,,,,00000124,,2000,4730643.85546875,12764.5151256087
6345,6345,2005,CA,CDF,MMU,ENGINEERS,00016440,2005/08/29 00:00:00+00,2005/08/29 00:00:00+00,2,6,1,239.4,,,,00000309,,2000,1533610.91015625,9214.5268185083
6346,6346,2005,CA,CDF,MMU,HENSLEY,00011087,2005/06/20 00:00:00+00,2005/06/20 00:00:00+00,7,6,1,18.78492,,,,00000167,,2000,119797,1402.40959348285
6347,6347,2005,CA,CDF,MMU,HORSESHOE,00017079,2005/09/06 00:00:00+00,2005/09/06 00:00:00+00,14,6,1,439.6098,,,,00000329,,2000,2848094.40234375,8240.04865421845
